0,52.05,4.0
100,24.2,4.0
200,24.2,4.0
300,17.5,3.6
400,17.5,3.6
500,17.5,3.6
600,17.5,3.6
700,15.8,3.8
800,15.8,3.8
900,15.8,3.8
1000,15.8,3.8
1100,15.8,3.8
1200,15.8,3.8
1300,11.2,3.8
1400,11.2,3.8
1500,11.2,3.8
1600,11.2,3.8
1700,11.2,3.8
1800,11.2,3.8
1900,11.2,3.8
2000,11.2,3.8
2100,11.2,3.8
2200,11.2,3.8
2300,11.2,3.8
2400,11.2,3.8
2500,11.2,3.8
2600,11.2,3.8
2700,11.2,3.8
2800,11.2,3.8
2900,11.2,3.8
3000,11.2,3.8
3100,11.2,3.8
3200,11.2,3.8
3300,11.2,3.8
3400,11.2,3.8
3500,11.2,3.8
3600,11.2,3.8
3700,11.2,3.8
3800,11.2,3.8
3900,11.2,3.8
4000,11.2,3.8
4100,11.2,3.8
4200,11.2,3.8
4300,11.2,3.8
4400,11.2,3.8
4500,11.2,3.8
4600,11.2,3.8
4700,11.2,3.8
4800,11.2,3.8
4900,11.2,3.8
5000,11.2,3.8
5100,11.2,3.8
5200,11.2,3.8
5300,11.2,3.8
5400,11.2,3.8
5500,11.2,3.8
5600,11.2,3.8
5700,11.2,3.8
5800,11.2,3.8
5900,11.2,3.8
6000,11.2,3.8
6100,10.85,3.8
6200,10.85,3.8
6300,10.85,3.8
6400,10.85,3.8
6500,10.85,3.8
6600,10.85,3.8
6700,10.85,3.8
6800,10.85,3.8
6900,10.85,3.8
7000,10.85,3.8
7100,10.85,3.8
7200,10.85,3.8
7300,10.85,3.8
7400,10.85,3.8
7500,10.85,3.8
7600,10.85,3.8
7700,10.85,3.8
7800,10.85,3.8
7900,10.85,3.8
8000,10.85,3.8
8100,10.85,3.8
8200,10.85,3.8
8300,10.85,3.8
8400,10.85,3.8
8500,10.85,3.8
8600,10.85,3.8
8700,10.85,3.8
8800,10.85,3.8
8900,10.85,3.8
9000,10.85,3.8
9100,10.85,3.8
9200,10.85,3.8
9300,10.3,3.6
9400,10.3,3.6
9500,10.3,3.6
9600,10.3,3.6
9700,10.3,3.6
9800,10.3,3.6
9900,10.1,3.8
10000,10.1,3.8
10100,10.1,3.8
10200,10.1,3.8
10300,10.1,3.8
10400,10.1,3.8
10500,10.1,3.8
10600,10.1,3.8
