0,164.44800000000004,24.8
100,119.248,25.0
200,77.98400000000001,24.8
300,68.848,24.6
400,65.024,24.4
500,59.751999999999995,24.6
600,55.879999999999995,24.8
700,50.96,24.6
800,49.647999999999996,24.6
900,46.616,24.6
1000,43.608,24.6
1100,42.664,24.6
1200,40.176,24.6
1300,39.791999999999994,24.6
1400,39.08800000000001,24.6
1500,37.983999999999995,24.6
1600,36.751999999999995,24.6
1700,34.376,24.2
1800,32.80800000000001,24.2
1900,32.352,24.2
2000,31.879999999999995,24.2
2100,31.816000000000003,24.2
2200,31.68,24.2
2300,31.352000000000004,24.2
2400,31.136000000000003,24.2
2500,30.528000000000002,24.0
2600,30.304000000000002,24.0
2700,29.951999999999998,24.0
2800,29.951999999999998,24.0
2900,29.656,24.2
3000,28.48,24.2
3100,28.48,24.2
3200,28.360000000000003,24.2
3300,28.208000000000006,24.2
3400,28.064,24.2
3500,28.064,24.2
3600,27.824,24.0
3700,27.68,23.8
3800,27.392000000000003,23.8
3900,27.328000000000003,23.8
4000,27.168000000000006,23.8
4100,27.168000000000006,23.8
4200,27.168000000000006,23.8
4300,27.168000000000006,23.8
4400,27.168000000000006,23.8
4500,26.4,23.8
4600,25.879999999999995,23.8
4700,25.879999999999995,23.8
4800,25.631999999999998,23.8
4900,25.616000000000003,24.0
5000,24.928000000000004,24.4
5100,24.888,24.4
5200,24.84,24.4
5300,24.64,24.4
5400,24.304,24.4
5500,23.952,24.4
5600,23.592,24.4
5700,23.592,24.4
5800,23.520000000000003,24.4
5900,23.520000000000003,24.4
6000,23.455999999999996,24.4
6100,22.848000000000003,24.4
6200,22.087999999999997,24.4
6300,22.087999999999997,24.4
6400,22.087999999999997,24.4
6500,22.087999999999997,24.4
6600,21.808,24.6
6700,21.752,24.6
6800,21.568,24.6
6900,21.2,24.6
7000,21.2,24.6
7100,21.2,24.6
7200,20.976,24.6
7300,20.927999999999997,24.6
7400,20.927999999999997,24.6
7500,20.927999999999997,24.6
7600,20.927999999999997,24.6
7700,20.927999999999997,24.6
7800,20.64,24.6
7900,20.639999999999997,24.6
8000,20.639999999999997,24.6
8100,20.639999999999997,24.6
8200,20.544,24.6
8300,20.496000000000002,24.6
8400,20.496000000000002,24.6
8500,20.496000000000002,24.6
8600,20.48,24.6
8700,20.48,24.6
8800,20.48,24.6
8900,20.48,24.6
9000,20.48,24.6
9100,20.48,24.6
9200,19.848,24.6
9300,19.848,24.6
9400,19.848,24.6
9500,19.848,24.6
9600,19.76,24.6
9700,19.76,24.6
9800,19.76,24.6
9900,19.76,24.6
10000,19.528,24.6
10100,19.528,24.6
10200,19.528,24.6
10300,19.48,24.8
10400,19.48,24.8
10500,19.48,24.8
10600,19.464000000000002,24.6
10700,19.464000000000002,24.6
10800,19.464000000000002,24.6
10900,19.432000000000002,24.6
11000,19.432000000000002,24.6
11100,19.432000000000002,24.6
11200,18.84,24.6
11300,18.84,24.6
11400,18.84,24.6
11500,18.84,24.6
11600,18.656,24.6
11700,18.656,24.6
11800,18.656,24.6
11900,18.56,24.6
12000,18.56,24.6
12100,18.56,24.6
12200,18.56,24.6
12300,18.352,24.4
12400,18.352,24.4
12500,18.352,24.4
12600,18.352,24.4
12700,18.352,24.4
12800,18.352,24.4
12900,18.352,24.4
13000,18.352,24.4
13100,18.352,24.4
13200,18.2,24.2
13300,18.2,24.2
13400,18.2,24.2
13500,17.888,24.2
13600,17.888,24.2
13700,17.888,24.2
13800,17.88,24.2
13900,17.88,24.2
14000,17.216,24.4
14100,16.752000000000002,24.4
14200,16.752000000000002,24.4
14300,16.752000000000002,24.4
14400,16.752000000000002,24.4
14500,16.752000000000002,24.4
14600,16.752000000000002,24.4
14700,16.752000000000002,24.4
14800,16.752000000000002,24.4
14900,16.752000000000002,24.4
15000,16.752000000000002,24.4
15100,16.752000000000002,24.4
15200,16.752000000000002,24.4
15300,16.752000000000002,24.4
15400,16.752000000000002,24.4
15500,16.752000000000002,24.4
15600,16.752000000000002,24.4
15700,16.752000000000002,24.4
15800,16.752000000000002,24.4
15900,16.752000000000002,24.4
16000,16.752000000000002,24.4
16100,16.752000000000002,24.4
16200,16.752000000000002,24.4
16300,16.752000000000002,24.4
16400,16.560000000000002,24.4
16500,16.560000000000002,24.4
16600,16.560000000000002,24.4
16700,16.560000000000002,24.4
16800,16.448,24.4
16900,16.448,24.4
17000,16.448,24.4
17100,16.304000000000002,24.2
17200,16.304000000000002,24.2
17300,16.304000000000002,24.2
17400,16.304000000000002,24.2
17500,16.304000000000002,24.2
17600,15.975999999999999,24.0
17700,15.975999999999999,24.0
17800,15.975999999999999,24.0
17900,15.943999999999999,24.0
18000,15.943999999999999,24.0
18100,15.943999999999999,24.0
18200,15.943999999999999,24.0
18300,15.943999999999999,24.0
18400,15.943999999999999,24.0
18500,15.943999999999999,24.0
18600,15.943999999999999,24.0
18700,15.943999999999999,24.0
18800,15.943999999999999,24.0
18900,15.943999999999999,24.0
19000,15.943999999999999,24.0
19100,15.872,24.0
19200,15.687999999999999,24.0
19300,15.687999999999999,24.0
19400,15.632,24.2
19500,15.632,24.2
19600,15.632,24.2
19700,15.552000000000001,24.2
19800,15.552000000000001,24.2
19900,15.552000000000001,24.2
20000,15.552000000000001,24.2
20100,15.552000000000001,24.2
20200,15.552000000000001,24.2
20300,15.552000000000001,24.2
20400,15.552000000000001,24.2
20500,15.552000000000001,24.2
20600,15.552000000000001,24.2
20700,15.552000000000001,24.2
20800,15.552000000000001,24.2
20900,15.552000000000001,24.2
21000,15.552000000000001,24.2
21100,15.552000000000001,24.2
21200,15.552000000000001,24.2
21300,15.552000000000001,24.2
21400,15.552000000000001,24.2
21500,15.552000000000001,24.2
21600,15.552000000000001,24.2
21700,15.552000000000001,24.2
21800,15.552000000000001,24.2
21900,15.552000000000001,24.2
22000,15.552000000000001,24.2
22100,15.552000000000001,24.2
22200,15.552000000000001,24.2
22300,15.552000000000001,24.2
22400,15.552000000000001,24.2
22500,15.552000000000001,24.2
