0,151.32,25.0
100,119.248,25.0
200,98.96000000000001,24.8
0,171.68800000000002,25.0
100,128.04,25.0
200,101.192,25.0
300,87.928,25.0
400,69.176,24.8
500,59.512000000000015,24.6
600,54.68000000000001,24.6
700,50.952000000000005,24.6
800,48.008,24.4
900,45.864000000000004,24.6
1000,42.288,24.6
1100,40.855999999999995,24.8
1200,38.41600000000001,24.6
1300,34.6,24.6
1400,34.215999999999994,24.8
1500,33.472,24.8
1600,33.071999999999996,24.6
1700,31.616000000000003,24.6
1800,30.351999999999997,24.6
1900,29.351999999999997,24.6
2000,28.544,24.6
2100,27.639999999999997,24.8
2200,26.592000000000002,24.6
2300,25.839999999999996,24.6
2400,25.839999999999996,24.6
2500,24.775999999999996,24.4
2600,24.472,24.4
2700,23.896,24.4
2800,23.672,24.4
2900,22.631999999999998,24.4
3000,22.520000000000003,24.4
3100,22.368,24.4
3200,21.375999999999998,24.4
3300,20.919999999999998,24.4
3400,20.919999999999998,24.4
3500,20.744,24.4
3600,20.336,24.2
3700,20.176,24.4
3800,20.176,24.4
3900,19.72,24.4
4000,19.560000000000002,24.4
4100,19.336000000000002,24.4
4200,18.855999999999998,24.6
4300,18.528,24.6
4400,18.288,24.6
4500,18.024,24.6
4600,17.991999999999997,24.6
4700,17.991999999999997,24.6
4800,17.904000000000003,24.4
4900,17.784000000000002,24.4
5000,17.288,24.4
5100,16.959999999999997,24.4
5200,16.912,24.4
5300,16.648,24.4
5400,16.648,24.4
5500,16.104,24.4
5600,15.856,24.2
5700,15.528,24.2
5800,15.528,24.2
5900,15.0,24.4
6000,15.0,24.4
6100,14.823999999999998,24.6
6200,14.575999999999999,24.6
6300,14.575999999999999,24.6
6400,14.575999999999999,24.6
6500,14.575999999999999,24.6
6600,14.4,24.6
6700,14.4,24.6
6800,14.4,24.6
6900,14.4,24.6
7000,14.312000000000001,24.6
7100,14.312000000000001,24.6
7200,14.303999999999998,24.6
7300,14.296000000000001,24.6
7400,14.096,24.8
7500,13.784,24.6
7600,13.632,24.6
7700,13.632,24.6
7800,13.48,24.6
7900,13.48,24.6
8000,13.472,24.6
8100,13.472,24.6
8200,13.440000000000001,24.6
8300,13.440000000000001,24.6
8400,13.440000000000001,24.6
8500,13.440000000000001,24.6
8600,13.440000000000001,24.6
8700,13.440000000000001,24.6
8800,13.440000000000001,24.6
8900,13.440000000000001,24.6
9000,13.440000000000001,24.6
9100,13.368,24.6
9200,13.168000000000001,24.6
9300,13.168000000000001,24.6
9400,12.928,24.6
9500,12.928,24.6
9600,12.928,24.6
9700,12.928,24.6
9800,12.584,24.4
9900,12.584,24.4
10000,12.248,24.4
10100,12.248,24.4
10200,12.248,24.4
10300,12.248,24.4
10400,12.192000000000002,24.4
10500,12.192000000000002,24.4
10600,12.192000000000002,24.4
10700,12.064,24.6
10800,11.392,24.6
10900,11.392,24.6
11000,11.392,24.6
11100,11.392,24.6
11200,11.367999999999999,24.8
11300,11.367999999999999,24.8
11400,11.367999999999999,24.8
11500,11.367999999999999,24.8
11600,11.367999999999999,24.8
11700,11.056000000000001,24.8
11800,11.056000000000001,24.8
11900,11.056000000000001,24.8
12000,11.056000000000001,24.8
12100,11.056000000000001,24.8
12200,11.056000000000001,24.8
12300,11.056000000000001,24.8
12400,11.056000000000001,24.8
12500,10.928,24.8
12600,10.928,24.8
12700,10.928,24.8
12800,10.928,24.8
12900,10.687999999999999,24.8
13000,10.687999999999999,24.8
13100,10.687999999999999,24.8
13200,10.528,24.8
13300,10.52,24.8
13400,10.52,24.8
13500,10.48,24.8
13600,10.48,24.8
13700,10.48,24.8
13800,10.48,24.8
13900,10.48,24.8
14000,10.48,24.8
14100,10.48,24.8
14200,10.48,24.8
14300,10.48,24.8
14400,10.48,24.8
14500,10.304,24.8
14600,10.304,24.8
14700,10.304,24.8
14800,10.304,24.8
14900,10.2,24.8
15000,10.2,24.8
15100,10.192,24.4
15200,10.192,24.4
15300,10.192,24.4
15400,10.192,24.4
15500,10.192,24.4
15600,10.176,24.4
15700,10.120000000000001,24.6
15800,10.120000000000001,24.6
15900,10.047999999999998,24.8
16000,9.888,24.8
16100,9.888,24.8
16200,9.888,24.8
16300,9.888,24.8
16400,9.888,24.8
16500,9.888,24.8
16600,9.888,24.8
16700,9.888,24.8
16800,9.888,24.8
16900,9.408000000000001,24.8
17000,9.408000000000001,24.8
17100,9.408000000000001,24.8
17200,9.408000000000001,24.8
17300,9.408000000000001,24.8
17400,9.400000000000002,24.8
17500,9.400000000000002,24.8
17600,9.400000000000002,24.8
17700,9.400000000000002,24.8
17800,9.400000000000002,24.8
17900,9.400000000000002,24.8
18000,9.400000000000002,24.8
18100,9.400000000000002,24.8
18200,9.400000000000002,24.8
18300,9.400000000000002,24.8
18400,9.400000000000002,24.8
18500,9.239999999999998,24.8
18600,9.239999999999998,24.8
18700,9.239999999999998,24.8
18800,9.239999999999998,24.8
18900,9.0,24.8
19000,8.92,24.8
19100,8.92,24.8
19200,8.92,24.8
19300,8.776,24.8
19400,8.776,24.8
19500,8.776,24.8
19600,8.776,24.8
19700,8.776,24.8
19800,8.776,24.8
19900,8.703999999999999,24.8
20000,8.703999999999999,24.8
20100,8.703999999999999,24.8
20200,8.703999999999999,24.8
20300,8.703999999999999,24.8
20400,8.703999999999999,24.8
20500,8.703999999999999,24.8
20600,8.703999999999999,24.8
20700,8.703999999999999,24.8
20800,8.703999999999999,24.8
20900,8.703999999999999,24.8
21000,8.703999999999999,24.8
21100,8.703999999999999,24.8
21200,8.703999999999999,24.8
21300,8.703999999999999,24.8
21400,8.703999999999999,24.8
21500,8.703999999999999,24.8
21600,8.703999999999999,24.8
21700,8.703999999999999,24.8
21800,8.703999999999999,24.8
21900,8.696000000000002,24.6
22000,8.696000000000002,24.6
22100,8.696000000000002,24.6
22200,8.696000000000002,24.6
22300,8.696000000000002,24.6
22400,8.696000000000002,24.6
22500,8.696000000000002,24.6
22600,8.696000000000002,24.6
22700,8.696000000000002,24.6
22800,8.696000000000002,24.6
22900,8.696000000000002,24.6
23000,8.696000000000002,24.6
23100,8.696000000000002,24.6
23200,8.696000000000002,24.6
23300,8.696000000000002,24.6
23400,8.696000000000002,24.6
23500,8.696000000000002,24.6
23600,8.696000000000002,24.6
23700,8.696000000000002,24.6
23800,8.696000000000002,24.6
23900,8.696000000000002,24.6
24000,8.696000000000002,24.6
24100,8.6,24.6
24200,8.6,24.6
24300,8.536000000000001,24.6
24400,8.536000000000001,24.6
24500,8.536000000000001,24.6
24600,8.504000000000001,24.6
24700,8.4,24.6
24800,8.264,24.2
24900,8.264,24.2
25000,8.264,24.2
25100,8.264,24.2
25200,8.264,24.2
25300,8.168000000000001,24.2
25400,8.168000000000001,24.2
25500,8.168000000000001,24.2
25600,8.136,24.2
25700,8.136,24.2
25800,8.136,24.2
25900,8.136,24.2
26000,8.136,24.2
26100,8.136,24.2
26200,8.136,24.2
26300,8.136,24.2
26400,8.136,24.2
26500,8.136,24.2
26600,8.04,24.2
26700,8.04,24.2
26800,8.04,24.2
26900,8.04,24.2
27000,8.04,24.2
27100,8.04,24.2
27200,8.04,24.2
27300,7.992,24.2
27400,7.992,24.2
27500,7.992,24.2
27600,7.968000000000001,24.4
27700,7.968000000000001,24.4
27800,7.968000000000001,24.4
27900,7.912000000000001,24.4
28000,7.912000000000001,24.4
28100,7.912000000000001,24.4
28200,7.912000000000001,24.4
28300,7.839999999999999,24.4
28400,7.839999999999999,24.4
28500,7.839999999999999,24.4
28600,7.744,24.4
28700,7.744,24.4
28800,7.4959999999999996,24.2
28900,7.4719999999999995,24.2
29000,7.4719999999999995,24.2
29100,7.4719999999999995,24.2
29200,7.4239999999999995,24.2
29300,7.4239999999999995,24.2
29400,7.4239999999999995,24.2
29500,7.4239999999999995,24.2
29600,7.4239999999999995,24.2
29700,7.4239999999999995,24.2
29800,7.4239999999999995,24.2
29900,7.367999999999999,24.2
30000,7.367999999999999,24.2
30100,7.367999999999999,24.2
30200,7.367999999999999,24.2
30300,7.367999999999999,24.2
30400,7.367999999999999,24.2
30500,7.367999999999999,24.2
30600,7.367999999999999,24.2
30700,7.367999999999999,24.2
30800,7.367999999999999,24.2
30900,7.367999999999999,24.2
31000,7.367999999999999,24.2
31100,7.367999999999999,24.2
31200,7.367999999999999,24.2
31300,7.367999999999999,24.2
31400,7.367999999999999,24.2
31500,7.367999999999999,24.2
31600,7.367999999999999,24.2
31700,7.367999999999999,24.2
31800,7.367999999999999,24.2
31900,7.367999999999999,24.2
32000,7.367999999999999,24.2
32100,7.367999999999999,24.2
32200,7.367999999999999,24.2
32300,7.367999999999999,24.2
